date,cust_email,cust_location,product_id,product_quantity
2022-02-01,grui@live.com,24328,VA4G2W6LN1NM,1
2022-02-01,grui@live.com,24328,18R3PZMWOYK6,1
2022-02-01,blyz@yahoo.com,43827,480KD85UB9AK,2
2022-02-01,riech@yahoo.com,31114,0EVJLKC8SLEQ,3
2022-02-01,riech@yahoo.com,31114,HBDHW873KONQ,3
2022-02-01,riech@yahoo.com,31114,B91QH2T2DMP5,3
2022-02-01,muan@hotmail.com,75255,U3MU2OGIFI4S,3
2022-02-01,muan@hotmail.com,75255,E6TRC44YMR34,1
2022-02-01,slaosk@gmail.com,30127,41GDU52JD30O,1
2022-02-01,smunt@hotmail.com,05288,9W2EVZTABEBZ,1
2022-02-01,smunt@hotmail.com,05288,45TE9INLGV1S,1
2022-02-01,smunt@hotmail.com,05288,U921PLVWZN6X,2
2022-02-02,piw@inbox.com,56117,YHQKU2OC1S2V,1
2022-02-02,piw@inbox.com,56117,93UP2A094QR4,3
2022-02-02,clyb@hotmail.com,34489,BCLQ8MBTPJVC,3
2022-02-02,clyb@hotmail.com,34489,ZURUQABNFZGS,3
2022-02-02,clyb@hotmail.com,34489,8F8LUYPKQC59,5
2022-02-02,clyb@hotmail.com,34489,FG9F5T7J6VQS,6
2022-02-02,gliess@hotmail.com,48617,LXY0JDZ8GFTC,2
2022-02-02,gliess@hotmail.com,48617,0NTEQFHH1R1Y,2
2022-02-02,kuist@outlook.com,36532,H58DP21O190J,1
2022-02-02,kuist@outlook.com,36532,D1XDKIXXFIAS,1
2022-02-02,kuist@outlook.com,36532,J0T1GNTQLDN7,2
2022-02-02,kuist@outlook.com,36532,TP4N4DJTFTAM,1
2022-02-02,swiunt@hotmail.com,75802,2CCMDLLZ5801,3
2022-02-02,swiunt@hotmail.com,75802,08XNKVFJ1P64,1
2022-02-02,fleo@outlook.com,40948,LY4UUG0K7AXO,2
2022-02-02,fleo@outlook.com,40948,S8T52I6ANL4M,3
2022-02-02,blienk@yahoo.com,77913,E1GV8PHCJXD0,1
2022-02-02,blienk@yahoo.com,77913,BAPP0N8SL06E,1
2022-02-02,blienk@yahoo.com,77913,WFNU0OS6PRFQ,1
2022-02-02,zoo@aol.com,80696,CM5AHTVJABH6,1
2022-02-02,zoo@aol.com,80696,0A75U5NC7NWF,2
2022-02-02,laaft@gmail.com,18944,HSL5FO5NUAEE,1
2022-02-02,laaft@gmail.com,18944,X80B7OLLY5F2,1
2022-02-02,laaft@gmail.com,18944,W58WZ9UKPZ08,1
2022-02-02,laaft@gmail.com,18944,5UQLKTB464MH,1
2022-02-02,laaft@gmail.com,18944,P7OI1S5SMVUZ,2
2022-02-02,heib@aol.com,89085,L93YP6RNL3BJ,1
2022-02-02,stiz@yahoo.com,68116,A06PGOD8U5PP,4
2022-02-02,stiz@yahoo.com,68116,68L1WGMJ3EXY,1
2022-02-02,stroct@hotmail.com,12543,1U381CGC59GV,4
2022-02-02,voup@icloud.com,46968,Y5ER9BJCU3UI,1
2022-02-02,voup@icloud.com,46968,KAY6LREM1D2M,5
2022-02-02,tie@gmail.com,57786,ZMSWHV1T332N,2
2022-02-02,tie@gmail.com,57786,QDKFN5RF676P,2
2022-02-02,tie@gmail.com,57786,C1CABAA0NDDE,7
2022-02-02,jaul@gmail.com,41393,CEFXRH1PYEQX,1
2022-02-02,riu@live.com,51893,74FTR7YNEGNI,3
2022-02-02,riu@live.com,51893,PZQPI3366QAK,1
2022-02-02,riu@live.com,51893,B0P8NYE52I1D,1
2022-02-02,riu@live.com,51893,H890AFZ52K04,1
2022-02-02,stry@gmail.com,64105,C61HJC38E3MM,2
2022-02-02,pli@msn.com,99762,YNNSZ1NRUUV8,2
2022-02-02,pli@msn.com,99762,XLMFPP7879V9,2
2022-02-02,pli@msn.com,99762,WRJ6OFCPCAP3,2
2022-02-02,pli@msn.com,99762,UCVMKL8W4BXU,1
2022-02-02,tuft@yahoo.com,83274,S0IP40OSC392,1
2022-02-02,smu@gmail.com,76323,P5PT7KT6ZH93,3
2022-02-02,grosp@yahoo.com,08067,69Y21I7FAAF6,1
2022-02-02,grosp@yahoo.com,08067,8KP68B1Z9P46,2
2022-02-02,grosp@yahoo.com,08067,NL1JTT783UKV,1
2022-02-02,skyk@gmail.com,40589,E9ZUX4RWTT57,4
2022-02-02,skyk@gmail.com,40589,RV7Z5XIH8RK4,1
2022-02-02,skyk@gmail.com,40589,W03HSKQ1X30P,1
2022-02-03,freek@gmail.com,45499,Z08YDK0C7I6G,1
2022-02-03,swa@hotmail.com,99194,VDUF8PN5VLKR,2
2022-02-03,smeu@hotmail.com,83188,W65VGIFCSARK,1
2022-02-03,smeu@hotmail.com,83188,ILPEOVW9OI7F,1
2022-02-03,smeu@hotmail.com,83188,4ZQF9SLMDVSC,3
2022-02-03,plai@gmail.com,85925,J4YS0043Z5UT,2
2022-02-03,plai@gmail.com,85925,6GJ3AVMKEV8R,3
2022-02-03,plai@gmail.com,85925,VCD9D0YYQ089,1
2022-02-03,plai@gmail.com,85925,CZYPNRF5WY8Q,1
2022-02-03,plai@gmail.com,85925,QSM0CNOM5YPX,3
2022-02-03,preg@hotmail.com,75445,XDQGKXN4LC1D,2
2022-02-03,preg@hotmail.com,75445,OMLSFTWATMK2,1
2022-02-03,preg@hotmail.com,75445,Y0TGWU8ZIT76,3
2022-02-03,plai@outlook.com,98435,9DLHYJ8UWGYM,4
2022-02-03,plai@outlook.com,98435,ZHWFNF4GPC3A,1
2022-02-03,plai@outlook.com,98435,LY4B769IUMH3,1
2022-02-03,gle@icloud.com,18871,YTH7J0GAEOUM,1
2022-02-03,gle@icloud.com,18871,ODKSSUYSGH29,2
2022-02-03,spei@icloud.com,02061,VI641S5QDQAW,1
2022-02-03,spei@icloud.com,02061,DYL0OZHQIKYJ,1
2022-02-03,snou@hotmail.com,45499,4BE78TSW00WV,2
2022-02-03,shaeg@gmail.com,26213,CEZ2J71QSCVU,1
2022-02-03,plea@aol.com,71845,VFUPPRCDFSRA,1
2022-02-03,plea@aol.com,71845,RIPJQKQYKH27,2
2022-02-03,frooh@gmail.com,97697,UWJN3GRWLW62,1
2022-02-03,maund@aol.com,83352,UHH5PUPUOVI4,2
2022-02-03,maund@aol.com,83352,TNTGAEWC36AG,1
2022-02-03,maund@aol.com,83352,Y9PIXUAKIGD2,3
2022-02-03,deo@mail.com,29118,2QHWIEWLEKIM,4
2022-02-03,deo@mail.com,29118,PJ033HNZMPVU,2
2022-02-03,chaash@gmail.com,19012,CJEAVZ2W50MM,1
2022-02-03,chaash@gmail.com,19012,UBFB3TJ5YZ9P,2
2022-02-03,ni@live.com,96927,7W8VNGG38XI7,2
2022-02-04,shyct@yahoo.com,62031,F8A31WMF7L5D,3
2022-02-04,tue@aol.com,40825,0VLTJVWINECV,1
2022-02-04,ry@aol.com,94056,IIV4W55CYVOF,2
2022-02-04,hoesp@hotmail.com,64600,QLJVAF2CCFMZ,1
2022-02-04,snisk@outlook.com,95659,KHG0RPC0OVF6,1
2022-02-04,deank@outlook.com,97368,MU5ENAMCPPZB,1
2022-02-04,smau@mail.com,86410,20X45F0XBJCT,2
2022-02-04,prao@yahoo.com,60539,8H46BDULIE3S,2
2022-02-04,shoi@yahoo.com,00095,5K6P5IXQ9I80,1
2022-02-04,slu@live.com,62657,VW744ZRU3AYI,1
2022-02-04,slu@live.com,62657,J8P0NSNP7TAY,2
2022-02-04,do@gmail.com,90210,J37BJMIMYT2Q,2
2022-02-05,hoa@gmail.com,46968,0ISGEGETU9P4,2
2022-02-05,hoa@gmail.com,46968,2F4NQL3X929Q,1
2022-02-05,hoa@gmail.com,46968,BXW9J9S2OG3K,1
2022-02-05,nor@gmail.com,65773,QPLPQ1J7YR8V,2
2022-02-05,huent@hotmail.com,02550,741VT6O2OT2A,1
2022-02-05,huent@hotmail.com,02550,L3ZW5P2186VL,2
2022-02-05,sia@icloud.com,55601,SMAEWBT92Z26,1
2022-02-05,sia@icloud.com,55601,S19S2I29J14J,3
2022-02-05,sia@icloud.com,55601,RJHFUYAA5Z43,2
2022-02-05,sia@icloud.com,55601,B6A8SYAO780W,1
2022-02-05,streo@yahoo.com,30770,2UYWJCHO7U2J,1
2022-02-05,streo@yahoo.com,30770,WNKHIX30GJTZ,2
2022-02-05,neund@gmail.com,18360,WFVGAWQSXZ7C,1
2022-02-05,neund@gmail.com,18360,QKNRSM5VZKTX,1
2022-02-05,glam@gmail.com,94056,1DY4DUSEJQRG,1
2022-02-05,glam@gmail.com,94056,J3X6W8CTWYPJ,1
2022-02-05,glam@gmail.com,94056,4LNO3C5B34TW,3
2022-02-05,glam@gmail.com,94056,W0RQZT04YSR3,1
2022-02-05,glam@gmail.com,94056,Y56O5LK91XRJ,1
2022-02-05,glam@gmail.com,94056,OKTFN70GRN6Y,1
2022-02-05,shit@msn.com,18755,WGLMKBH6HCZC,2
2022-02-05,shit@msn.com,18755,0KO8K7TKXXZS,1
2022-02-05,shit@msn.com,18755,JJKZPO0P7HIZ,3
2022-02-05,shit@msn.com,18755,LCCVM38R6TKU,1
2022-02-06,wee@hotmail.com,28577,ZT12CFTQRGD2,1
2022-02-06,wee@hotmail.com,28577,CRPNLEGATW2Z,3
2022-02-06,heol@yahoo.com,62031,83I8M8SLY9WQ,1
2022-02-06,frid@live.com,89651,WQDABOGVV4JW,1
2022-02-06,frid@live.com,89651,AZIPQ7NIBORA,1
2022-02-06,py@yahoo.com,46220,ZOR2SJ8VHYNM,1
2022-02-06,swad@aol.com,56772,J0AETGM6R8HC,4
2022-02-06,bauy@mail.com,29751,6R7RTN53F9Z5,1
2022-02-06,jesk@hotmail.com,02061,L0EWBCCKSMCP,1
2022-02-06,jesk@hotmail.com,02061,GU3KM1Q8M3AS,1
2022-02-06,chesh@icloud.com,93321,ARMX8TXVQPR2,1
2022-02-06,chesh@icloud.com,93321,XSW1KLW0YC2H,1
2022-02-06,chesh@icloud.com,93321,VDXUWS8D9Y8D,2
2022-02-06,ply@yahoo.com,76255,D0OLZRKWI3GP,2
2022-02-06,ply@yahoo.com,76255,TWFXLI67JETV,4
2022-02-06,ply@yahoo.com,76255,WZ13YW8WUV00,2
2022-02-06,kon@hotmail.com,12044,B7G2P21ZXV6S,1
2022-02-06,chi@gmail.com,18871,HSQDPA45DPXR,3
2022-02-06,hang@gmail.com,61238,L1X85QCL935D,1
2022-02-07,prop@aol.com,01668,3U7AOJ2O4U84,1
2022-02-07,prop@aol.com,01668,7GX9LVP51H7D,1
2022-02-07,fieng@gmail.com,38255,1G6ST938VVNE,1
2022-02-07,sne@msn.com,90210,7GYSPG2H8XWN,1
2022-02-07,proa@live.com,63751,ULZ7B60XY26J,1
2022-02-07,proa@live.com,63751,1GZ6RZSHK16D,1
2022-02-07,proa@live.com,63751,LU8XI1TWBT2H,1
2022-02-07,yyy@live.com,31373,6V4XYHGPQIH7,2
2022-02-07,yyy@live.com,31373,GX976DLVMPAS,2
2022-02-07,yyy@live.com,31373,FKN3QFRHW4HL,2
2022-02-07,yyy@live.com,31373,624XXM53CNR7,1
2022-02-07,kih@yahoo.com,68098,C0Q72XNRZO31,2
2022-02-07,kih@yahoo.com,68098,VNX81LXQAAWW,3
2022-02-07,fa@aol.com,60161,1I4LNJR1FQ6N,2
2022-02-07,cha@outlook.com,43951,HHAUAOMQGNDI,1
2022-02-07,cha@outlook.com,43951,MP7BTWSILHNW,2
2022-02-07,shing@outlook.com,20734,0SF3EK95TVTV,3
2022-02-07,shing@outlook.com,20734,8N56FMPW553O,1
2022-02-07,spao@hotmail.com,54862,WZ7CH79IT7I1,1
2022-02-07,spao@hotmail.com,54862,7RJ93V6O58LA,2
2022-02-07,spao@hotmail.com,54862,B6MXEZO8N9TJ,1
2022-02-07,vuow@outlook.com,71313,EBN2EUDHBUX4,4
2022-02-07,vuow@outlook.com,71313,4M4EMGY3KZMC,1
2022-02-07,vuow@outlook.com,71313,N6GN48YMULJC,1
2022-02-07,hank@live.com,65642,PPWBCN1G9XVO,2
2022-02-07,hank@live.com,65642,162VW2FEY3UF,1
2022-02-07,hank@live.com,65642,RW9TH941J2PV,3
2022-02-07,kuch@yahoo.com,68098,Y70RJ98DL2SZ,3
2022-02-07,slaoy@gmail.com,86744,K5IG4Z7RRSB4,1
2022-02-08,doez@live.com,94046,494LHFZWY7ND,1
2022-02-08,broal@gmail.com,23641,599HYTTPRAMV,1
2022-02-08,brog@gmail.com,76248,V9G0PZEWG50R,2
2022-02-08,brog@gmail.com,76248,U7F26C2N9505,1
2022-02-08,brog@gmail.com,76248,QSSK1PAXMR3P,1
2022-02-08,brog@gmail.com,76248,3AQTRCOT615G,1
2022-02-08,muf@gmail.com,90208,01EMU4EO7DO2,1
2022-02-08,muf@gmail.com,90208,UQGD0W5OKHNY,2
2022-02-08,muf@gmail.com,90208,PUPWSMSMC7HR,1
2022-02-08,broh@gmail.com,31010,C41MNS1168L8,3
2022-02-08,brae@yahoo.com,76255,PY1XW50SD3T4,2
2022-02-08,brae@yahoo.com,76255,EYS053F3YX6X,2
2022-02-08,brae@yahoo.com,76255,IGFVR0V038Y8,5
2022-02-08,fria@mail.com,74096,ED6LI8YW8BNM,1
2022-02-08,sneow@outlook.com,45540,CCAEI63KMMYU,2
2022-02-08,sneow@outlook.com,45540,2WUDMFZ3PT7B,1
2022-02-08,sneow@outlook.com,45540,Y6P157OIRXYF,1
2022-02-08,sneow@outlook.com,45540,2PTTO257EWDH,2
2022-02-08,mi@aol.com,51047,6JW9LG3OST17,1
2022-02-08,slo@hotmail.com,32520,AYBSXO348J92,1
2022-02-08,go@aol.com,43380,MZBFXXNQ1GU8,3
2022-02-08,cruad@hotmail.com,08609,P57Q6IODBB5S,3
2022-02-08,bou@gmail.com,31517,OXBV9HHO71VJ,2
2022-02-08,rael@aol.com,44984,I5X115HG7A0P,3
2022-02-08,rael@aol.com,44984,RJJJRHEUJNS6,1
2022-02-08,kosh@live.com,10475,K35F48LSXMUZ,2
2022-02-08,spipt@live.com,34489,X6YRU26UKJJ1,1
2022-02-08,spipt@live.com,34489,ONPWVBL4V7PR,1
2022-02-08,fluy@gmail.com,55850,VEE9LYXXDN4M,1
2022-02-08,fluy@gmail.com,55850,8CGIJHAXFVG7,2
2022-02-08,fluy@gmail.com,55850,CHX2XRURYD0W,1
2022-02-09,fao@gmail.com,57456,ZMVZ0ZYJDYGA,1
2022-02-09,fao@gmail.com,57456,9ZUSJ2PP6DM5,1
2022-02-09,fao@gmail.com,57456,MQMD0ULXP714,1
2022-02-09,fao@gmail.com,57456,ZCJ7QY4RXVSX,1
2022-02-09,ke@mail.com,65471,LV2NYHOHAP2X,3
2022-02-09,ke@mail.com,65471,6W12JYDLLIQP,2
2022-02-09,ke@mail.com,65471,N1AK53ZYW218,1
2022-02-09,sue@gmail.com,26073,8NGMJQ1VZHNQ,1
2022-02-09,chad@outlook.com,74191,TXM7M79OVB6W,3
2022-02-09,chad@outlook.com,74191,LZCYXHIOZ0XD,2
2022-02-09,chad@outlook.com,74191,UTLZ32OZ0CUK,1
2022-02-09,chad@outlook.com,74191,499K8TZMZ3A2,4
2022-02-09,chad@outlook.com,74191,T15J5BZ6NT0I,5
2022-02-09,chad@outlook.com,74191,T45BA55MP7AV,2
2022-02-09,woe@inbox.com,14396,FUDKXS4OKHV2,2
2022-02-09,woe@inbox.com,14396,03O8L6QVFOB8,1
2022-02-09,chob@gmail.com,64828,UYMVALPW2I8K,1
2022-02-09,chob@gmail.com,64828,VNPH8O84UI2B,2
2022-02-09,chob@gmail.com,64828,948NCJ55N8BZ,3
2022-02-09,snoi@hotmail.com,07012,OZ5HE0A0QK8T,2
2022-02-09,snoi@hotmail.com,07012,04JIP4T1G5C8,1
2022-02-09,snoi@hotmail.com,07012,149Y9ZELL5PL,2
2022-02-09,snoi@hotmail.com,07012,0S9XX816Y5SN,1
2022-02-09,snoi@hotmail.com,07012,3PVVB3PWA4ZQ,3
2022-02-09,mem@gmail.com,68098,ZOCUU6ZIQT8V,1
2022-02-09,mem@gmail.com,68098,6TR47C7LLVBX,2
2022-02-09,blai@hotmail.com,01668,GAKR0QUR1XYX,3
2022-02-09,blai@hotmail.com,01668,J17LK22UHSU6,1
2022-02-09,blai@hotmail.com,01668,IEDSBMAY5ZFE,2
2022-02-09,fleel@inbox.com,92855,XXGW8EHNPYUJ,3
2022-02-09,fleel@inbox.com,92855,LEH6IXFC3H3A,2
2022-02-09,fleel@inbox.com,92855,OM19N5W5C3CE,1
2022-02-09,do@hotmail.com,51154,7NNGOYSVRXK7,1
2022-02-10,ked@msn.com,08889,ZPRNVKD6SK3N,2
2022-02-10,ryy@live.com,84097,948BP2A3VCXB,1
2022-02-10,ryy@live.com,84097,LW4EO8XFGEZE,1
2022-02-10,ryy@live.com,84097,K9I5GXY1OXRQ,2
2022-02-10,chaa@yahoo.com,87210,MHJY3T7DJ0SR,4
2022-02-10,swy@gmail.com,53987,5DSIRYVHVHBG,4
2022-02-10,crau@inbox.com,93185,0O2CEAQ5R2KS,1
2022-02-10,fli@inbox.com,01328,VRE5K86XHIIE,1
2022-02-10,grum@yahoo.com,50077,8QQM3BURRL9M,1
2022-02-10,joss@outlook.com,60161,9TJCHE6KCIP3,1
2022-02-10,joss@outlook.com,60161,XCIZMAE8WFHX,1
2022-02-10,pang@yahoo.com,65471,GPFKFEE1Y8NL,1
2022-02-10,pang@yahoo.com,65471,3B8LHR51CX5U,1
2022-02-10,shol@aol.com,83352,UP4NYQWE5JZK,1
2022-02-10,shol@aol.com,83352,4JVDMPNOPUGN,1
2022-02-10,shol@aol.com,83352,B9B58QF80ILY,2
2022-02-10,shol@aol.com,83352,DH6M10REPPX8,2
2022-02-10,shol@aol.com,83352,EY3K0FLG3HJ8,1
2022-02-10,myct@yahoo.com,63915,3FARLSDPZ510,2
2022-02-10,myct@yahoo.com,63915,GSVQBQYFHDLA,1
2022-02-10,myct@yahoo.com,63915,2LCR3U0VGZGQ,1
2022-02-10,myct@yahoo.com,63915,Q3OTAE05YG3Q,1
2022-02-10,strua@aol.com,65524,3IFPHA4JI0RV,2
2022-02-10,plasp@hotmail.com,13475,WL7S73QZ8YTK,1
2022-02-10,he@gmail.com,73578,J229U139MS2E,3
2022-02-10,he@gmail.com,73578,QQNHVN2DXDDW,2
2022-02-10,shoeft@gmail.com,99194,JH5VX0LQDFPU,2
2022-02-10,heft@hotmail.com,21950,SL5CIOYLAW09,5
2022-02-10,heft@hotmail.com,21950,X3EFAR1MHPQK,1
2022-02-10,heft@hotmail.com,21950,GWDT01H3SPM9,2
2022-02-10,woo@aol.com,69686,HRLBJPZMTZLA,2
2022-02-10,mei@gmail.com,00984,LZAPBH2KVHP1,1
2022-02-10,mei@gmail.com,00984,U9LUVOMDRZBV,2
2022-02-10,mei@gmail.com,00984,Q6UPTOJU57XZ,1
2022-02-10,jei@yahoo.com,95000,6T88UJQVD1BG,1
2022-02-10,jei@yahoo.com,95000,Z1YFV2CLJLQY,1
2022-02-11,dok@gmail.com,79700,08M08HIC40AN,1
2022-02-11,dok@gmail.com,79700,JQU5WRB70BIH,1
2022-02-11,dok@gmail.com,79700,72GBJYJTWEQM,1
2022-02-11,mopt@msn.com,98101,ITC6NPHHJPCJ,1
2022-02-11,che@gmail.com,95895,ZJ54CIZ922NU,1
2022-02-11,spiss@outlook.com,66846,2DNGL0YTMORX,1
2022-02-11,spiss@outlook.com,66846,NGIDWAHRX0SS,1
2022-02-11,sio@yahoo.com,18085,RG8J3N1NFA0Q,2
2022-02-11,sio@yahoo.com,18085,H5DQZT6KDHJW,2
2022-02-11,sio@yahoo.com,18085,5PCUDWDN4XLR,1
2022-02-11,sio@yahoo.com,18085,L465CC9U7JZD,2
2022-02-11,sio@yahoo.com,18085,I1C2BOSLDIBE,1
2022-02-11,sio@yahoo.com,18085,CPEW6Z7240JJ,2
2022-02-11,vio@aol.com,98487,BEGSH19IM139,3
2022-02-11,vio@aol.com,98487,WMCPREKNLRIU,1
2022-02-11,snaump@aol.com,85925,J263Z0G5YQWH,1
2022-02-11,snaump@aol.com,85925,VVEWQGCUA1FM,1
2022-02-11,snaump@aol.com,85925,3QR1E7WRW1XA,3
2022-02-11,mom@yahoo.com,02550,JBEMLF212VD2,1
2022-02-11,mom@yahoo.com,02550,OT8A60BJ3KZ1,3
2022-02-11,fluch@icloud.com,26206,ELKVCV7MJU9R,3
2022-02-11,straass@yahoo.com,38580,RNW5KGU5QU9O,1
2022-02-11,straass@yahoo.com,38580,2JDBXTM6RMQ1,2
2022-02-11,smy@icloud.com,44258,YTP57NPC0MD3,3
2022-02-11,spiub@aol.com,99627,O6IBTVCVKT7Z,1
2022-02-11,chyf@outlook.com,28882,WS7RFD4KD609,1
2022-02-11,skyct@gmail.com,47389,58I9O1VJ85YA,2
2022-02-11,skyct@gmail.com,47389,ELDFPK0709T0,1
2022-02-11,craft@yahoo.com,80064,MKUJMC0H30YN,1
2022-02-11,craft@yahoo.com,80064,WD4MFXNUOF01,2
2022-02-11,lier@outlook.com,64899,8MG1FLSH3S7Q,3
2022-02-11,yoal@outlook.com,12543,HL4EBFNVEPUZ,1
2022-02-11,yoal@outlook.com,12543,R5TRNBNV99PQ,1
2022-02-11,yoal@outlook.com,12543,GTI0NEHM475W,1
2022-02-11,yoal@outlook.com,12543,7RTVCBPZ59IW,2
2022-02-11,frae@gmail.com,65642,4LZY5HPTH32I,1
2022-02-11,sle@aol.com,65966,3XI1N5MYNS1Y,5
2022-02-11,sle@aol.com,65966,25ORNZ7YXGXQ,1
2022-02-11,pu@live.com,48426,WMI3AEM77KYD,1
2022-02-12,dez@gmail.com,43649,N3MX8LKZ1OQO,1
2022-02-12,dez@gmail.com,43649,SUUUPSWLZS70,1
2022-02-12,dez@gmail.com,43649,H1YCELPZ93XJ,4
2022-02-12,chiest@outlook.com,17792,V2C7JQVH59SD,2
2022-02-12,chiest@outlook.com,17792,3ZI6VJE2MKTZ,1
2022-02-12,chiest@outlook.com,17792,51JKH6PA0966,6
2022-02-12,trieh@yahoo.com,63751,QQLJ8G11FES5,3
2022-02-12,trieh@yahoo.com,63751,R8QP9S956JDW,1
2022-02-12,trieh@yahoo.com,63751,RHOF1YUEUVQU,4
2022-02-12,chuach@yahoo.com,40859,0KCERCSA699I,1
2022-02-12,gley@inbox.com,79312,S19S2I29J14J,2
2022-02-12,plio@aol.com,63751,A86BN3OBTIZ3,1
2022-02-12,plio@aol.com,63751,S2EOCDQXNBC3,1
2022-02-12,plio@aol.com,63751,8AUZDU97EVAB,4
2022-02-12,shit@msn.com,18755,A4ED0XY1FCJJ,2
2022-02-12,styv@gmail.com,21950,TWTNW90JR63G,1
2022-02-12,styv@gmail.com,21950,ZHC6CAV1LFDX,1
2022-02-12,styv@gmail.com,21950,7DFQ7OA77CV6,1
2022-02-12,drau@yahoo.com,78536,AXBN9GVZ8F51,2
2022-02-12,drau@yahoo.com,78536,UTLZ32OZ0CUK,4
2022-02-12,flo@yahoo.com,92855,DJIT3KEPMQDE,1
2022-02-12,flo@yahoo.com,92855,Z12HVARIE47Z,1
2022-02-12,vaust@aol.com,06323,3Y6FI5BGQO94,2
2022-02-12,vaust@aol.com,06323,5Q4U1U151H7D,2
2022-02-12,vaust@aol.com,06323,CDNCQRZV1R8V,1
2022-02-12,je@icloud.com,05098,3BI44RCS0XQM,1
2022-02-12,je@icloud.com,05098,9GFQBACPSPGL,3
2022-02-12,fra@yahoo.com,29554,H543BUO0QJYC,2
2022-02-12,fra@yahoo.com,29554,WO60MMA9W849,1
2022-02-12,fra@yahoo.com,29554,868LAF55EBO5,1
2022-02-13,skeef@gmail.com,52972,AWRSWIVFZN45,2
2022-02-13,buib@hotmail.com,25659,80JS7W8IVNHB,1
2022-02-13,crev@gmail.com,10076,N1EW3J49JZM9,1
2022-02-13,crev@gmail.com,10076,Z84MMMDRVFI7,1
2022-02-13,la@gmail.com,16294,VW744ZRU3AYI,1
2022-02-13,la@gmail.com,16294,J4Z6OPLGJCZ4,2
2022-02-13,la@gmail.com,16294,5DUZE1HUW2FJ,4
2022-02-13,la@gmail.com,16294,969F82GK9389,1
2022-02-13,strim@outlook.com,40948,7YK0G8E6T9VQ,1
2022-02-13,strim@outlook.com,40948,SLZSFBCNWKFV,1
2022-02-13,strim@outlook.com,40948,QY71OLY59BLG,1
2022-02-13,swi@gmail.com,71977,D25HO23V6HG5,3
2022-02-13,swi@gmail.com,71977,F3TXGWJHKG1A,1
2022-02-13,rai@yahoo.com,94858,FQE6B6YXOIXF,1
2022-02-13,rai@yahoo.com,94858,VGLMKUWC0700,2
2022-02-13,druo@hotmail.com,97467,OQQW6B4UGML8,1
2022-02-13,lay@yahoo.com,81629,B5TNCRRGC4F2,2
2022-02-13,lay@yahoo.com,81629,7WJI5BV1P3EB,2
2022-02-13,lay@yahoo.com,81629,7EFLK7N6Y7U3,4
2022-02-13,lay@yahoo.com,81629,DBQWZ1I92JQT,3
2022-02-13,prig@outlook.com,74113,3D9PM8DK88GX,2
2022-02-13,prig@outlook.com,74113,4DX747QDDQAF,3
2022-02-13,prig@outlook.com,74113,T15JJVL6Z6Z5,1
2022-02-13,stiw@msn.com,90829,5M49ZARBA5E7,3
2022-02-13,yao@gmail.com,24970,2VLJHKOBK5YJ,1
2022-02-13,yao@gmail.com,24970,KHTIEV620QQL,4
2022-02-13,cleet@gmail.com,61467,CMGH29KRMKP5,2
2022-02-13,stri@gmail.com,63780,H0X0IKZVIUZV,1
2022-02-13,stri@gmail.com,63780,JU0BDEYTXHFY,1
2022-02-13,rao@outlook.com,71928,7OF4VB7FT7H2,1
2022-02-13,rao@outlook.com,71928,LBB66WDOR9O3,3
2022-02-13,rao@outlook.com,71928,T4BJSK2C5767,1
2022-02-13,steu@inbox.com,45683,VIQIBXVVZCE7,3
2022-02-13,steu@inbox.com,45683,JD9AMYM2IRBB,1
2022-02-13,steu@inbox.com,45683,GC10P5CS3RNO,3
2022-02-13,shyct@outlook.com,75445,JYKKNECGU4FF,1
2022-02-13,shyct@outlook.com,75445,HSC8QVFIAVAP,3
2022-02-13,neend@gmail.com,03638,E1H2WHQWLSR2,1
2022-02-13,shyng@inbox.com,76376,X9OPOSN0D1MK,2
2022-02-14,stroew@aol.com,42158,KEM66NZF44VO,1
2022-02-14,stroew@aol.com,42158,S166Q3A3QZ5F,1
2022-02-14,stroew@aol.com,42158,278B1QUSZF97,2
2022-02-14,stroew@aol.com,42158,ZITTMNQD2AV4,1
2022-02-14,mou@gmail.com,80064,8U6GZF36DYRU,2
2022-02-14,mou@gmail.com,80064,S98N168HIBGF,1
2022-02-14,mou@gmail.com,80064,ZHAJ4TFAK8X7,4
2022-02-14,kea@gmail.com,26592,BSIB6BAG6REN,1
2022-02-14,kea@gmail.com,26592,I45NS1AC3XZZ,2
2022-02-14,kea@gmail.com,26592,BEIFS13F1EN3,1
2022-02-14,kea@gmail.com,26592,WCK3HR6PSWCN,1
2022-02-14,fria@mail.com,74096,JC2IJAN25DRA,2
2022-02-14,fria@mail.com,74096,9AXG43UP0UYC,1
2022-02-14,bu@outlook.com,51479,OZ563OQR6URM,1
2022-02-14,jyst@icloud.com,01749,W1TIWZSSOAPK,2
2022-02-14,jyst@icloud.com,01749,JZRFG0RQSJPG,1
2022-02-14,faft@gmail.com,89877,PFQQZW937I04,1
2022-02-14,faft@gmail.com,89877,UY3C8C95BK6Q,1
2022-02-14,faft@gmail.com,89877,7PBW2ILPYYVV,3
2022-02-14,tryn@yahoo.com,57643,DD56DJNSLGU3,1
2022-02-14,tryn@yahoo.com,57643,IU7XJDR10EIY,1
2022-02-14,tryn@yahoo.com,57643,EPW7Y4AWR1CP,1
2022-02-14,spoip@yahoo.com,24380,YFMU1E8S0597,1
